,CLASS_NAME,num,x,y,B1,B2,B4,B7,B10,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B27,B30,B32
192,baigurang,4088,374004.3715,2380586.204,945,764,726,1149,1065,678,534,619,1033,1570,2921,2952,2958,3160,3356,3469,3010,4681,4643
193,baigurang,4090,373938.1197,2380569.906,888,899,826,1187,1107,653,627,610,1145,1681,3029,3207,3238,3377,3553,3838,3332,5434,5218
194,baigurang,4091,373907.8513,2380582.182,890,950,863,1123,1126,690,635,622,1144,1664,3009,3209,3249,3440,3575,3761,3356,5341,5219
195,baigurang,4092,373872.2912,2380575.197,882,1005,873,1155,1108,687,615,631,1076,1499,3053,3304,3240,3426,3601,3840,3445,5594,5347
196,baigurang,4094,373792.9161,2380539.214,771,958,764,1130,1067,625,596,620,1070,1598,2898,3074,2959,3220,3352,3623,3235,5144,4611
197,baigurang,4095,373803.9228,2380503.442,891,859,781,1139,1106,622,575,634,1086,1568,3034,3057,3183,3346,3538,3755,3224,5230,5052
198,baigurang,4097,373844.5629,2380512.121,904,973,738,1173,1098,631,581,598,1043,1598,3045,3179,3134,3380,3535,3790,3235,5246,5035
199,baigurang,4098,373759.0494,2380517.836,922,951,751,1139,1073,596,567,612,1025,1609,3000,3167,3068,3335,3445,3726,3207,4993,4685
200,baigurang,4100,373730.051,2380580.066,928,918,811,1111,1065,648,574,608,1105,1642,2885,3021,3098,3315,3442,3753,3150,4995,4536
201,baigurang,4103,373694.9142,2380670.236,841,987,826,1107,1063,649,614,601,1083,1539,2879,2978,2972,3096,3274,3545,2942,4404,4275
202,baigurang,4104,373723.4893,2380703.679,905,899,755,1122,1053,601,552,575,1030,1549,2997,3093,3067,3317,3433,3705,3185,5070,4826
203,baigurang,4105,373749.3127,2380740.509,821,973,769,1126,1020,611,560,597,994,1548,2959,3134,3108,3389,3439,3711,3153,5217,4917
204,baigurang,4106,373768.3627,2380701.986,821,929,769,1106,1015,580,584,596,1054,1604,3040,3110,3171,3333,3515,3752,3274,5402,5159
205,baigurang,4107,373692.7976,2380738.816,958,901,736,1149,1076,621,589,599,1072,1643,2976,3064,3033,3205,3328,3758,3145,4946,4885
206,baigurang,4108,373686.2359,2380774.376,950,932,806,1124,1048,588,586,597,1057,1690,2937,3106,3110,3189,3420,3659,3119,4923,4869
207,baigurang,4109,373722.8543,2380826.658,889,1002,769,1090,1042,623,539,597,1052,1446,2809,3017,2961,3194,3280,3576,3216,5270,4969
208,baigurang,4110,373681.7909,2380823.271,895,922,826,1107,1051,650,557,592,1028,1579,2916,2999,2961,3227,3319,3702,3158,4984,5064
209,baigurang,4111,373651.7341,2380832.585,892,952,879,1115,1079,640,586,588,1045,1548,2891,2955,2913,3151,3274,3433,2972,4506,4710
210,baigurang,4112,373749.736,2380897.778,920,1091,938,1184,1140,681,653,652,995,1407,2303,2522,2536,2754,2859,3073,2634,3877,3641
211,baigurang,4115,373831.0162,2380635.523,893,971,766,1092,1050,601,617,621,988,1573,2947,3089,3021,3284,3527,3625,3274,5236,4899
212,baigurang,4116,373882.4513,2380527.572,839,915,847,1122,1131,643,628,600,1132,1634,3123,3226,3214,3456,3555,3885,3438,5499,5679
213,baigurang,4117,373928.8064,2380523.762,843,1028,787,1160,1081,666,621,627,1116,1605,3141,3197,3297,3444,3547,3799,3303,5199,5414
214,baigurang,4118,373952.9364,2380491.377,1004,908,816,1181,1085,666,627,588,1128,1713,3160,3226,3254,3430,3638,3822,3259,4612,4461
215,baigurang,4119,373893.2463,2380464.496,984,975,821,1152,1117,614,592,641,1152,1665,3061,3264,3286,3408,3636,3783,3341,5152,4941
216,baigurang,4120,373853.8762,2380445.234,907,947,792,1125,1057,592,568,593,1056,1541,3057,3198,3175,3404,3480,3770,3332,5280,4890
217,baigurang,4121,373813.0245,2380419.834,862,961,797,1112,1071,647,589,614,1064,1596,2922,3143,3056,3208,3410,3702,3177,4921,4840
218,baigurang,4122,373835.6728,2380389.777,908,1063,812,1156,1072,656,650,650,1092,1574,2924,3079,3077,3249,3429,3618,3013,4358,3925
219,baigurang,4126,373989.7754,2380601.262,979,1016,832,1127,1112,635,568,591,1081,1597,2803,2930,3029,3157,3305,3596,3070,4938,5126
220,baigurang,4127,374025.3355,2380569.67,857,954,789,1124,1098,628,565,578,1017,1504,2808,2987,2951,3115,3200,3489,2982,4671,4836
221,baigurang,4128,374059.4668,2380572.052,793,822,767,1103,1042,586,602,588,1014,1510,2568,2811,2818,2956,3101,3305,2844,3825,3793
222,baigurang,4129,374028.9867,2380595.388,808,1091,829,1149,1080,643,579,597,1012,1556,2742,2861,2912,3091,3170,3497,2982,4638,4649
223,baigurang,4130,374092.4769,2380649.012,959,1008,817,1100,1089,639,587,635,1033,1491,2541,2766,2704,2839,2875,2956,2439,2131,3378
224,baigurang,4131,374127.5343,2380655.098,888,955,803,1120,1063,613,534,577,947,1444,2566,2775,2795,2935,3155,3248,2677,3526,3879
225,baigurang,4133,374075.8082,2380666.343,898,938,854,1154,1089,625,608,594,999,1456,2511,2633,2675,2771,2886,3105,2541,3336,3369
226,baigurang,4134,374093.403,2380693.33,900,867,838,1123,1084,641,598,625,1056,1512,2789,2764,2876,3078,3231,3342,2918,4288,4282
227,baigurang,4137,374105.7061,2380728.652,933,969,779,1145,1070,631,587,593,1107,1640,2820,3041,3066,3044,3265,3523,2935,4591,4580
228,baigurang,4138,374097.3717,2380755.507,948,886,806,1138,1034,652,583,594,1088,1477,2914,2994,3058,3233,3408,3520,3048,4659,4668
229,baigurang,4139,374072.7655,2380772.309,971,961,800,1140,1057,623,607,565,1019,1508,2713,2980,2966,3127,3325,3525,3032,4534,3842
230,baigurang,4140,374104.7801,2380786.861,921,877,745,1113,1048,609,567,590,1106,1524,2939,3089,3066,3239,3418,3603,3216,4884,4765
231,baigurang,4141,374071.4425,2380799.561,912,866,798,1147,1075,635,540,648,1060,1462,2768,2846,2879,2985,3189,3482,3029,4589,4370
232,baigurang,4142,374073.2946,2380829.723,939,983,868,1137,1076,605,558,593,1037,1537,2856,2987,3026,3171,3302,3464,3113,4865,5014
233,baigurang,4143,374107.0291,2380828.4,983,901,838,1107,1071,643,545,581,1069,1549,2938,3059,3080,3252,3458,3640,3194,5136,5036
234,baigurang,4146,374140.7635,2380768.472,956,1008,835,1145,1099,657,564,611,1083,1534,2911,2967,3057,3176,3383,3612,3052,4658,4802
235,baigurang,4148,374162.9885,2380756.169,793,939,797,1129,1056,637,590,561,1091,1511,2707,2839,2814,2935,3219,3350,2893,4403,4339
236,baigurang,4149,374170.2646,2380725.213,852,1046,873,1125,1044,624,573,584,1044,1423,2742,2858,2865,2981,3122,3288,2783,3926,4297
237,baigurang,4150,374179.7896,2380700.474,838,955,799,1109,1052,628,573,616,1021,1447,2372,2576,2715,2683,2788,2852,2242,1687,2606
238,baigurang,4151,374159.6812,2380811.996,954,981,884,1124,1095,615,621,601,1048,1454,2847,2971,2908,3135,3304,3460,3014,4513,4461
239,baigurang,4152,374134.8104,2380824.961,978,983,795,1091,1050,632,599,592,1029,1501,2780,3036,2985,3198,3341,3545,3103,5041,4857
240,baigurang,4153,374099.4884,2380852.213,922,995,766,1117,1063,652,558,599,1076,1587,2937,2968,3014,3205,3295,3681,3173,5033,4801
241,baigurang,4154,374074.353,2380855.52,1019,981,758,1146,1106,644,621,609,1071,1470,2809,2930,3032,3155,3315,3600,3173,4914,4555
242,baigurang,4155,374057.9488,2380878.539,921,990,813,1157,1074,597,585,580,1059,1449,2847,2905,2887,3093,3260,3432,2987,4827,4866
243,baigurang,4156,374030.5643,2380884.889,982,956,833,1147,1084,655,624,603,1070,1453,2816,2844,2944,3077,3234,3370,2820,4133,4537
244,baigurang,4157,374010.1914,2380903.41,818,983,800,1134,1063,616,577,639,1026,1422,2796,2888,2776,3034,3083,3306,2828,4135,4188
245,baigurang,4158,374027.9185,2380932.646,928,986,793,1146,1082,612,617,620,1086,1521,2807,2947,2973,3180,3225,3623,3139,4836,4725
246,baigurang,4159,373992.1997,2380926.561,924,1042,806,1128,1046,624,573,619,1044,1425,2826,2976,2906,3181,3311,3542,2973,4635,4634
247,baigurang,4160,374021.8331,2380970.085,904,1018,869,1126,1104,617,582,597,1055,1433,2666,2773,2754,3098,3130,3403,3034,4672,4479
248,baigurang,4161,374058.7425,2380970.085,870,796,755,1108,1055,635,548,603,1052,1471,2825,2829,2764,2934,3063,3337,2747,4394,4636
249,baigurang,4162,374104.7801,2380967.439,950,1010,800,1149,1050,653,554,604,1020,1442,2728,2729,2786,2969,3121,3330,2927,4484,4281
250,baigurang,4163,374102.2666,2380942.568,853,1029,812,1161,1076,666,591,574,1054,1543,2643,2729,2789,2924,3049,3278,2721,4099,4213
251,baigurang,4164,374127.0051,2380934.631,779,1010,833,1132,1090,610,580,578,1077,1474,2779,2796,2866,3025,3127,3436,2816,4262,4244
252,baigurang,4165,374126.476,2380911.48,932,808,840,1120,1051,671,579,616,1036,1396,2456,2662,2647,2854,2959,3037,2495,3627,3669
253,baigurang,4166,374057.2256,2380915.863,933,988,860,1142,1171,644,631,629,1064,1504,2640,2893,2877,3127,3240,3550,3055,4602,4685
254,baigurang,4167,374155.0158,2380931.315,915,837,849,1153,1146,594,609,600,1057,1477,2757,2929,2922,3098,3146,3329,2800,4164,4312
255,baigurang,4173,374285.1755,2380931.703,944,998,842,1170,1108,656,612,637,1050,1535,2714,2852,2875,3065,3162,3456,2860,4177,4546
256,baigurang,4175,374237.815,2380980.518,863,848,781,1118,1072,622,589,633,1080,1516,2852,2847,2908,2930,3162,3372,2953,4778,4789
257,baigurang,4177,374192.7034,2381003.934,888,862,803,1130,1060,619,587,582,1036,1531,2864,2961,3001,3155,3214,3450,3041,4745,4787
258,baigurang,4179,374182.3847,2381019.148,844,913,839,1101,1057,608,588,590,1069,1522,2911,2972,3020,3218,3226,3489,2998,4813,4717
259,baigurang,4180,374238.6087,2381058.174,807,981,871,1135,1060,658,611,589,975,1452,2589,2557,2649,2797,2889,3040,2757,4168,4480
260,baigurang,4181,374285.837,2381042.034,822,945,821,1146,1079,623,611,631,1092,1528,2734,2820,2950,2941,3133,3298,2857,4314,4458
261,baigurang,4182,374296.5526,2381020.338,986,995,877,1144,1072,677,595,600,1062,1527,2732,2786,2827,2936,3130,3151,2632,3297,4181
262,baigurang,4184,374307.2682,2381055.66,875,1054,785,1145,1064,675,580,600,1041,1546,2856,2940,2983,3137,3278,3544,3011,4694,4951
263,baigurang,4185,374348.8079,2381021.794,886,863,836,1103,1081,625,605,630,1039,1492,2730,2865,2885,2887,3018,3121,2674,3813,4171
264,baigurang,4186,374356.7454,2381047.326,885,961,842,1123,1066,629,576,605,1065,1465,2820,2983,2952,3118,3159,3395,2886,4403,4242
265,baigurang,4187,374341.2673,2381069.022,891,961,783,1129,1090,664,571,587,1062,1552,2783,2890,2998,3196,3281,3522,3111,4800,5057
266,baigurang,4189,374351.9829,2381094.025,885,1037,816,1093,1071,617,571,624,1098,1464,2839,2941,3022,3145,3275,3535,3118,4916,4991
267,baigurang,4190,374374.208,2381076.298,965,863,760,1109,1024,604,565,624,1006,1504,2792,2943,2960,3178,3228,3461,3113,4973,4915
268,baigurang,4191,374390.2153,2381053.147,839,989,811,1138,1058,597,550,596,1022,1405,2752,2896,2915,3133,3294,3403,2736,3958,4444
269,baigurang,4192,374405.5611,2381077.092,880,863,717,1084,1034,654,561,570,1039,1484,2839,2924,3060,3224,3368,3450,2950,4582,4977
270,baigurang,4193,374404.7674,2381101.169,935,994,847,1079,1066,592,565,591,1001,1467,2778,2996,2983,3161,3249,3474,2991,4735,4699
271,baigurang,4194,374429.2414,2381093.231,860,935,845,1113,1051,629,577,588,1074,1509,2806,2926,2858,3080,3185,3397,2766,4034,4022
272,baigurang,4195,374375.0017,2381114.795,863,965,804,1132,1036,583,609,604,998,1523,2621,2866,2960,3023,3141,3416,3095,4868,4723
273,baigurang,4196,374200.2584,2381047.115,884,930,833,1118,1063,634,578,576,1022,1551,2743,2887,2905,3125,3251,3379,3027,4647,4576
274,baigurang,4197,374216.5568,2380980.016,905,980,811,1143,1077,650,597,596,1031,1493,2762,2902,2917,3066,3177,3517,3010,4757,4860
275,baigurang,4198,374223.7535,2381024.89,906,938,864,1126,1062,637,592,598,1023,1495,2780,2848,2867,3063,3187,3335,2987,4601,4423
276,baigurang,4199,374169.5667,2380985.943,981,952,861,1137,1098,631,554,613,1059,1604,2790,2962,3009,3196,3305,3638,3012,4865,4796
277,baigurang,4200,374137.8166,2380950.383,794,983,780,1126,1109,582,579,591,1022,1488,2824,2952,2952,3074,3328,3559,2982,4569,4445
278,baigurang,4201,374215.9218,2380911.436,953,938,749,1115,1063,657,555,573,1111,1543,2877,2907,2952,3064,3271,3291,2772,4041,4290
279,baigurang,4202,374257.8319,2381037.801,833,969,903,1139,1093,638,601,608,1088,1472,2609,2578,2711,2739,2889,3207,2621,3939,4211
280,baigurang,4203,374377.6354,2381135.803,925,992,842,1105,1059,580,581,610,1085,1477,2781,2865,2990,3067,3137,3353,3055,4701,4423
281,baigurang,4204,374394.9921,2381163.532,987,924,710,1105,1018,578,545,554,1024,1459,2779,2937,2897,3066,3148,3261,2769,4339,4298
282,baigurang,4205,374434.1241,2381215.778,879,923,897,1151,1112,690,650,652,1002,1295,2038,2099,2232,2341,2461,2571,2325,3314,3593
283,baigurang,4206,374444.8397,2381234.696,916,982,890,1144,1108,668,587,620,994,1306,2297,2384,2520,2672,2739,3010,2613,3946,3612
284,baigurang,4207,374455.5554,2381196.464,878,947,913,1121,1046,659,574,629,990,1290,2183,2411,2564,2655,2672,2791,2428,3157,3234
285,baigurang,4208,374478.045,2381226.361,886,875,826,1130,1057,613,573,570,1017,1424,2341,2748,2751,2895,2971,3189,2708,3921,4043
286,baigurang,4209,374458.2012,2381216.572,913,978,890,1141,1061,646,555,605,1001,1451,2410,2578,2610,2753,2810,2938,2530,3573,3611
287,baigurang,4210,374513.2347,2381230.066,868,916,832,1089,1040,604,552,589,1061,1431,2623,2656,2689,2876,3014,3168,2677,4094,4096
288,baigurang,4211,374512.3086,2381200.432,949,939,855,1128,1079,649,553,607,1046,1449,2501,2562,2579,2795,2851,2923,2534,3459,4088
289,baigurang,4212,374500.6669,2381186.277,978,954,814,1126,1051,656,612,609,1008,1472,2312,2450,2575,2580,2629,2854,2477,3392,3645
290,baigurang,4213,374483.6013,2381145.531,869,989,886,1123,1046,631,585,625,989,1394,2260,2294,2445,2471,2632,2768,2391,2911,3062
291,baigurang,4214,374526.1993,2381213.926,842,961,847,1087,1050,613,610,607,1048,1481,2520,2635,2651,2848,2892,3060,2630,3790,3919
292,baigurang,4219,374614.7026,2381240.517,959,924,767,1113,1054,562,548,528,992,1439,2316,2645,2717,2725,2916,2915,2428,3292,3516
293,baigurang,4220,374662.3171,2381249.306,950,956,897,1120,1031,640,582,598,1020,1394,2339,2475,2532,2582,2735,2791,2273,2261,3461
294,baigurang,4222,374430.4358,2381318.865,839,955,790,1145,1055,609,556,589,1012,1379,2384,2607,2701,2828,2924,3081,2724,4081,3827
295,baigurang,4223,374420.58,2381303.586,851,1030,833,1145,1020,674,601,564,991,1461,2484,2708,2786,2811,2948,3084,2630,3486,3653
296,baigurang,4224,374411.2535,2381296.045,974,938,787,1162,1049,657,590,620,1076,1460,2567,2605,2730,2851,2908,3128,2639,3849,4125
297,baigurang,4225,374404.6389,2381282.816,923,977,907,1141,1056,628,601,600,1018,1412,2495,2624,2684,2728,2895,2935,2461,3561,3980
298,baigurang,4227,374438.9025,2381289.232,835,1001,794,1087,1054,590,566,594,1018,1386,2430,2600,2664,2796,2969,2936,2419,3799,3875
299,baigurang,4228,374435.9259,2381302.527,879,1033,732,1094,1076,603,562,599,1039,1382,2427,2563,2732,2780,2927,3024,2488,3467,3575
300,baigurang,4229,374446.5754,2381278.979,852,995,792,1095,1010,637,570,585,978,1309,2274,2430,2507,2567,2691,2867,2522,4110,3892
301,baigurang,4231,374381.0777,2381239.874,853,1006,799,1047,1063,624,597,620,1015,1496,2675,2735,2900,2947,3085,3389,2843,4454,4192
302,baigurang,4232,374346.7876,2381241.25,930,1023,909,1131,1115,686,627,609,1086,1447,2612,2771,2736,2970,2986,3245,2885,4296,4288
303,baigurang,4233,374322.5517,2381225.798,966,993,866,1140,1095,624,657,634,1045,1530,2779,2760,2869,2939,3062,3319,2854,4309,4463
304,baigurang,4234,374315.6725,2381204.42,869,955,846,1116,1067,663,602,626,1002,1488,2650,2792,2796,2941,3149,3261,2864,4455,4245
305,baigurang,4236,374354.1959,2381212.357,884,951,890,1073,1098,642,615,642,1041,1531,2713,2757,2817,2921,3009,3220,2907,4518,4250
306,baigurang,4237,374406.266,2381188.968,926,1026,781,1108,1028,607,602,592,1054,1422,2387,2648,2761,2902,2913,3102,2723,3953,3398
307,baigurang,4240,374308.4944,2381226.044,875,996,748,1099,995,661,644,647,1055,1476,2729,2881,2956,2983,3122,3318,2905,4522,4377
308,baigurang,4241,374270.0768,2381203.396,845,807,784,1017,962,633,530,560,999,1421,2731,2773,2842,3052,3148,3329,2931,4536,4533
309,baigurang,4242,374326.0098,2381104.335,947,947,756,1089,1070,635,598,583,1094,1519,2797,2791,2941,3110,3232,3406,3040,4813,5084
310,baigurang,4243,374307.9652,2381093.487,846,964,860,1111,1031,656,589,594,1001,1528,2816,2902,2967,3052,3251,3434,3010,4686,4339
311,baigurang,4245,374254.4663,2381053.8,878,961,865,1104,1103,664,591,613,1109,1560,2632,2718,2772,2878,2990,3113,2725,4003,4282
312,baigurang,4247,374375.7516,2381032.369,952,1011,827,1124,1038,622,570,612,1050,1450,2639,2856,2756,2947,3117,3183,2530,3122,3908
313,baigurang,4248,374360.501,2381127.924,907,950,860,1068,1092,578,596,604,1059,1521,2796,2906,2889,3090,3278,3500,3105,4837,5092
314,baigurang,4249,374257.3761,2381176.634,979,927,719,1052,1016,587,529,575,952,1411,2690,2769,2859,3031,3160,3377,2990,4736,4506
315,baigurang,4250,374233.4048,2381154.091,803,863,633,938,832,581,550,513,933,1440,2684,2861,2884,3034,3058,3366,2987,4613,4000
316,baigurang,4251,374203.5597,2381142.661,917,899,729,1095,1048,602,587,609,1022,1471,2607,2772,2811,2942,3136,3299,2910,4521,4452
317,baigurang,4252,374204.8298,2381121.389,820,974,798,1128,1062,631,596,545,1045,1463,2673,2824,2870,3000,3152,3317,2833,4569,4613
318,baigurang,4253,374195.9397,2381066.937,899,868,803,1118,1069,624,586,581,987,1442,2621,2884,2826,2976,3206,3384,2959,4697,4541
319,baigurang,4256,373896.7483,2381390.559,880,977,919,1153,1156,672,622,566,951,1263,2212,2380,2481,2581,2670,2878,2675,3993,3649
320,baigurang,4257,373909.6071,2381360.079,793,856,834,1084,1030,563,579,549,915,1276,2482,2512,2576,2723,2864,3058,2838,4222,3710
321,baigurang,4258,373910.7183,2381339.759,976,852,844,1081,1010,583,499,543,961,1376,2528,2581,2684,2830,3002,3186,2742,4163,3799
322,baigurang,4259,373952.9459,2381408.974,833,944,854,1121,1053,610,604,592,982,1303,2067,2131,2319,2341,2452,2600,2358,3147,3102
323,baigurang,4261,373956.9147,2381476.76,1012,1044,908,1155,1111,619,608,644,910,1164,1943,2149,2268,2380,2552,2712,2557,3629,3333
324,baigurang,4262,373965.9634,2381504.065,947,1056,993,1148,1144,714,691,647,893,1129,1800,1894,2156,2311,2339,2519,2420,3533,3146
325,baigurang,4263,373988.3472,2381501.843,920,932,921,1170,1123,602,576,576,928,1245,2199,2317,2446,2564,2611,2815,2578,3910,3818
326,baigurang,4264,374002.7935,2381520.734,916,1028,865,1133,1124,622,548,570,920,1263,2106,2367,2477,2574,2639,2924,2672,3957,3150
327,baigurang,4265,374017.3985,2381595.505,1144,1041,898,1180,1149,762,723,687,932,1139,1612,1751,1987,2034,2159,2448,2431,3258,2858
328,baigurang,4268,374092.0112,2381551.055,874,961,774,1088,1007,569,534,587,981,1296,2481,2625,2655,2791,2983,3087,2729,4441,4446
329,baigurang,4269,374082.0099,2381524.544,1000,930,818,1068,1008,611,553,567,940,1298,2242,2455,2539,2753,2896,3004,2714,4194,4090
330,baigurang,4271,374114.0775,2381548.833,782,1003,725,1102,1032,538,530,558,993,1384,2588,2774,2697,2898,3035,3225,2807,4600,4589
331,baigurang,4274,374104.5525,2381484.38,915,943,767,1092,1041,620,562,597,989,1364,2518,2681,2633,2822,2948,3221,2830,4404,4000
332,baigurang,4275,374124.0788,2381496.604,825,1042,795,1101,1073,616,597,583,1016,1370,2520,2630,2676,2795,2985,3186,2779,4449,4034
333,baigurang,4276,374143.7638,2381539.784,841,869,797,1091,996,595,559,560,972,1448,2593,2761,2834,2983,3108,3176,2881,4514,4767
334,baigurang,4277,373993.9564,2381389.791,868,1036,727,1066,1057,611,578,592,912,1283,2202,2272,2403,2433,2579,2710,2351,3404,3338
335,baigurang,4279,373790.293,2380444.455,1029,970,770,1122,1072,685,585,619,1086,1589,3004,3110,3095,3322,3426,3687,3172,4796,4225
336,baigurang,4280,373821.3816,2380480.505,891,893,735,1124,1062,635,602,625,1055,1605,3059,3191,3213,3457,3473,3796,3222,5020,4932
337,baigurang,4281,373819.0665,2380530.776,910,920,827,1136,1091,668,630,639,1021,1555,2945,3108,3057,3341,3428,3685,3315,5103,5048
338,baigurang,4282,373904.064,2380543.344,998,921,756,1158,1089,668,639,613,1191,1677,3173,3243,3285,3405,3543,3836,3413,5460,5504
339,baigurang,4283,373947.0589,2380462.976,905,918,725,1162,1128,666,609,614,1091,1614,3034,3127,3182,3230,3425,3427,2737,3035,3723
